Store,Dept,Date,Weekly_Sales_Pred
1,19,2012-01-06,1190.1921
1,19,2012-08-06,4203.2036
1,19,2012-06-15,4294.7046
1,19,2012-06-22,4321.3867
1,19,2012-06-29,4294.7046
1,19,2012-06-07,5331.367
1,19,2012-07-13,4257.8164
1,19,2012-07-20,4231.1343
1,19,2012-07-27,5331.367
1,19,2012-03-08,4594.652
1,19,2012-10-08,5271.562
1,19,2012-08-17,4145.3965
1,19,2012-08-24,4139.6333
1,19,2012-08-31,5812.3545
1,19,2012-07-09,4199.755
1,19,2012-09-14,5544.6084
1,19,2012-09-21,4076.165
1,19,2012-09-28,4050.3652
1,19,2012-05-10,3289.0918
1,19,2012-10-19,3512.2441
1,19,2012-10-26,3571.6123
1,20,2011-11-02,7313.6963
1,20,2011-11-03,7253.3325
1,20,2011-12-08,6298.1226
1,20,2011-11-11,7636.696
1,20,2011-11-18,6466.891
1,20,2011-11-25,6818.486
1,20,2011-12-16,3474.0725
1,20,2011-12-23,5735.722
1,20,2011-12-30,2601.2634
1,20,2012-06-01,5987.533
1,20,2012-01-13,5158.8916
1,20,2012-01-20,5268.544
1,20,2012-01-27,6029.0244
1,20,2012-03-02,6777.035
1,20,2012-10-02,6051.2407
1,20,2012-02-17,6470.8506
1,20,2012-02-24,8465.191
1,20,2012-02-03,7598.988
1,20,2012-09-03,6425.649
1,20,2012-03-16,6211.9287
1,20,2012-03-23,6211.362
1,20,2012-03-30,6196.3296
1,20,2012-06-04,6624.7427
1,20,2012-04-13,6656.57
1,20,2012-04-20,6698.2324
1,20,2012-04-27,6656.57
1,20,2012-04-05,9141.316
1,20,2012-05-18,6298.721
1,20,2012-05-25,6281.9653
1,20,2012-01-06,5140.693
1,20,2012-08-06,6342.05
1,20,2012-06-15,6646.5156
1,20,2012-06-22,6645.7866
1,20,2012-06-29,6646.5156
1,20,2012-06-07,7655.7593
1,20,2012-07-13,6609.627
1,20,2012-07-20,6582.9453
1,20,2012-07-27,7655.7593
1,20,2012-03-08,8148.019
1,20,2012-10-08,7321.8853
1,20,2012-08-17,6311.654
1,20,2012-08-24,6278.4795
1,20,2012-08-31,8457.188
1,20,2012-07-09,6551.566
1,20,2012-09-14,7834.4106
1,20,2012-09-21,6242.422
1,20,2012-09-28,6216.622
1,20,2012-05-10,5553.264
1,20,2012-10-19,5589.979
1,20,2012-10-26,5649.347
1,21,2011-11-02,7521.93
1,21,2011-11-03,7444.907
1,21,2011-12-08,6498.578
1,21,2011-11-11,10609.025
1,21,2011-11-18,6834.4434
1,21,2011-11-25,8081.5303
1,21,2011-12-16,8122.175
1,21,2011-12-23,6094.3926
1,21,2011-12-30,4030.8494
1,21,2012-06-01,6598.324
1,21,2012-01-13,5606.3604
1,21,2012-01-20,5636.096
1,21,2012-01-27,6396.5767
1,21,2012-03-02,8957.807
1,21,2012-10-02,6662.0317
1,21,2012-02-17,7081.6416
1,21,2012-02-24,8860.156
1,21,2012-02-03,8043.2407
1,21,2012-09-03,6793.201
1,21,2012-03-16,6579.481
1,21,2012-03-23,6578.914
1,21,2012-03-30,6563.882
1,21,2012-06-04,7019.7056
1,21,2012-04-13,7024.122
1,21,2012-04-20,7065.7837
1,21,2012-04-27,7024.122
1,21,2012-04-05,9302.728
1,21,2012-05-18,6666.2734
1,21,2012-05-25,6649.5176
1,21,2012-01-06,5508.245
1,21,2012-08-06,6737.0127
1,21,2012-06-15,7014.068
1,21,2012-06-22,7040.7495
1,21,2012-06-29,7014.068
1,21,2012-06-07,8050.724
1,21,2012-07-13,6977.179
1,21,2012-07-20,6950.4976
1,21,2012-07-27,8050.724
1,21,2012-03-08,8592.272
1,21,2012-10-08,7716.848
1,21,2012-08-17,6679.206
1,21,2012-08-24,6673.4424
1,21,2012-08-31,8901.443
1,21,2012-07-09,6919.118
1,21,2012-09-14,8229.377
1,21,2012-09-21,6609.9746
1,21,2012-09-28,6584.175
1,21,2012-05-10,5920.817
1,21,2012-10-19,5957.5317
1,21,2012-10-26,6016.9
1,22,2011-11-02,10521.595
1,22,2011-11-03,9757.328
1,22,2011-12-08,8767.581
1,22,2011-11-11,11137.073
1,22,2011-11-18,9452.293
1,22,2011-11-25,16114.226
1,22,2011-12-16,11613.901
1,22,2011-12-23,8755.658
1,22,2011-12-30,13852.755
1,22,2012-06-01,10899.542
1,22,2012-01-13,7972.403
1,22,2012-01-20,7958.725
1,22,2012-01-27,8719.206
1,22,2012-03-02,16080.743
1,22,2012-10-02,10997.86
1,22,2012-02-17,11122.252
1,22,2012-02-24,11182.787
1,22,2012-02-03,13498.752
1,22,2012-09-03,9411.052
1,22,2012-03-16,8902.111
1,22,2012-03-23,8901.544
1,22,2012-03-30,8886.512
1,22,2012-06-04,9602.941
1,22,2012-04-13,9607.358
1,22,2012-04-20,9649.022
1,22,2012-04-27,9607.358
1,22,2012-04-05,11907.991
1,22,2012-05-18,9249.509
1,22,2012-05-25,9232.753
1,22,2012-01-06,7830.874
1,22,2012-08-06,9354.863
1,22,2012-06-15,9597.303
1,22,2012-06-22,9623.984
1,22,2012-06-29,9597.303
1,22,2012-06-07,10633.961
1,22,2012-07-13,9560.413
1,22,2012-07-20,9533.731
1,22,2012-07-27,10633.961
1,22,2012-03-08,14244.525
1,22,2012-10-08,10334.698
1,22,2012-08-17,9297.056
1,22,2012-08-24,9291.292
1,22,2012-08-31,11399.388
1,22,2012-07-09,9502.353
1,22,2012-09-14,10847.225
1,22,2012-09-21,9227.824
1,22,2012-09-28,9202.024
1,22,2012-05-10,8504.054
1,22,2012-10-19,8575.383
1,22,2012-10-26,8634.75
1,23,2011-11-02,18322.762
1,23,2011-11-03,17558.496
1,23,2011-12-08,16568.746
1,23,2011-11-11,35290.098
1,23,2011-11-18,20067.412
1,23,2011-11-25,34031.492
1,23,2011-12-16,26176.543
1,23,2011-12-23,18439.162
1,23,2011-12-30,31989.447
1,23,2012-06-01,24348.914
1,23,2012-01-13,19374.236
1,23,2012-01-20,19360.559
1,23,2012-01-27,20121.04
1,23,2012-03-02,37056.367
1,23,2012-10-02,24571.902
1,23,2012-02-17,25483.004
1,23,2012-02-24,22048.69
1,23,2012-02-03,31838.785
1,23,2012-09-03,20026.172
1,23,2012-03-16,20303.943
1,23,2012-03-23,20303.377
1,23,2012-03-30,20288.344
1,23,2012-06-04,21004.771
1,23,2012-04-13,21009.19
1,23,2012-04-20,21050.854
1,23,2012-04-27,21009.19
1,23,2012-04-05,25150.191
1,23,2012-05-18,20651.34
1,23,2012-05-25,20634.584
1,23,2012-01-06,19232.707
1,23,2012-08-06,19969.982
1,23,2012-06-15,20999.133
1,23,2012-06-22,21025.814
1,23,2012-06-29,20999.133
1,23,2012-06-07,21665.236
1,23,2012-07-13,20591.688
1,23,2012-07-20,20565.006
1,23,2012-07-27,21665.236
1,23,2012-03-08,28530.734
1,23,2012-10-08,20579.262
1,23,2012-08-17,19541.62
1,23,2012-08-24,19535.855
1,23,2012-08-31,22896.031
1,23,2012-07-09,20533.627
1,23,2012-09-14,20555.861
1,23,2012-09-21,19472.389
1,23,2012-09-28,19446.588
1,23,2012-05-10,19243.51
1,23,2012-10-19,18819.951
1,23,2012-10-26,18879.318
1,24,2011-11-02,8436.306
1,24,2011-11-03,8028.1875
1,24,2011-12-08,7038.444
1,24,2011-11-11,9104.843
1,24,2011-11-18,7453.6763
1,24,2011-11-25,10121.952
1,24,2011-12-16,8922.261
1,24,2011-12-23,6736.803
1,24,2011-12-30,6950.089
1,24,2012-06-01,8655.119
1,24,2012-01-13,6286.3027
1,24,2012-01-20,6272.625
1,24,2012-01-27,7033.1045
1,24,2012-03-02,10597.08
1,24,2012-10-02,8564.291
1,24,2012-02-17,9001.195
1,24,2012-02-24,8960.758
1,24,2012-02-03,9100.508
1,24,2012-09-03,7412.434
1,24,2012-03-16,7216.0093
1,24,2012-03-23,7215.443
1,24,2012-03-30,7200.4116
1,24,2012-06-04,7793.4707
1,24,2012-04-13,7797.888
1,24,2012-04-20,7839.5522
1,24,2012-04-27,7797.888
1,24,2012-04-05,9553.225
1,24,2012-05-18,7440.039
1,24,2012-05-25,7423.283
1,24,2012-01-06,6144.7734
1,24,2012-08-06,7356.246
1,24,2012-06-15,7787.833
1,24,2012-06-22,7814.5146
1,24,2012-06-29,7787.833
1,24,2012-06-07,8824.493
1,24,2012-07-13,7750.9434
1,24,2012-07-20,7724.2617
1,24,2012-07-27,8824.493
1,24,2012-03-08,10052.952
1,24,2012-10-08,8336.084
1,24,2012-08-17,7298.4395
1,24,2012-08-24,7292.676
1,24,2012-08-31,9300.168
1,24,2012-07-09,7692.8823
1,24,2012-09-14,8312.683
1,24,2012-09-21,7229.2075
1,24,2012-09-28,7203.408
1,24,2012-05-10,6775.6616
1,24,2012-10-19,6657.842
1,24,2012-10-26,6717.21
1,25,2011-11-02,9076.011
1,25,2011-11-03,8667.895
1,25,2011-12-08,7678.145
1,25,2011-11-11,17087.32
1,25,2011-11-18,8093.383
1,25,2011-11-25,11346.911
1,25,2011-12-16,11191.985
1,25,2011-12-23,7376.5093
1,25,2011-12-30,8175.051
1,25,2012-06-01,9378.065
1,25,2012-01-13,7009.247
1,25,2012-01-20,6995.5693
1,25,2012-01-27,7756.049
1,25,2012-03-02,12976.364
1,25,2012-10-02,9203.996
1,25,2012-02-17,9724.142
1,25,2012-02-24,9683.704
1,25,2012-02-03,11073.873
1,25,2012-09-03,8052.14
1,25,2012-03-16,7938.9517
1,25,2012-03-23,7938.3853
1,25,2012-03-30,7923.353
1,25,2012-06-04,8516.42
1,25,2012-04-13,8520.837
1,25,2012-04-20,8562.501
1,25,2012-04-27,8520.837
1,25,2012-04-05,10276.171
1,25,2012-05-18,8162.9854
1,25,2012-05-25,8146.2285
1,25,2012-01-06,6867.7188
1,25,2012-08-06,7995.9517
1,25,2012-06-15,8510.781
1,25,2012-06-22,8537.463
1,25,2012-06-29,8510.781
1,25,2012-06-07,9547.439
1,25,2012-07-13,8473.892
1,25,2012-07-20,8447.21
1,25,2012-07-27,9547.439
1,25,2012-03-08,10775.898
1,25,2012-10-08,8975.789
1,25,2012-08-17,7938.1436
1,25,2012-08-24,7932.38
1,25,2012-08-31,9939.873
1,25,2012-07-09,8415.831
1,25,2012-09-14,8952.388
1,25,2012-09-21,7868.912
1,25,2012-09-28,7843.1123
1,25,2012-05-10,7498.61
1,25,2012-10-19,7297.549
1,25,2012-10-26,7356.917
1,26,2011-11-02,8531.768
1,26,2011-11-03,8123.6504
1,26,2011-12-08,7133.9067
1,26,2011-11-11,10672.723
1,26,2011-11-18,7549.137
1,26,2011-11-25,10802.668
1,26,2011-12-16,14349.284
1,26,2011-12-23,6832.265
1,26,2011-12-30,7630.8057
1,26,2012-06-01,8833.823
1,26,2012-01-13,6465.005
1,26,2012-01-20,6451.327
1,26,2012-01-27,7211.8076
1,26,2012-03-02,11368.308
1,26,2012-10-02,8659.754
1,26,2012-02-17,9179.899
1,26,2012-02-24,9139.461
1,26,2012-02-03,10517.224
1,26,2012-09-03,7507.896
1,26,2012-03-16,7394.7124
1,26,2012-03-23,7394.145
1,26,2012-03-30,7379.113
1,26,2012-06-04,7972.173
1,26,2012-04-13,7976.5903
1,26,2012-04-20,8018.2544
1,26,2012-04-27,7976.5903
1,26,2012-04-05,9731.928
1,26,2012-05-18,7618.741
1,26,2012-05-25,7601.9854
1,26,2012-01-06,6323.4756
1,26,2012-08-06,7451.707
1,26,2012-06-15,7966.535
1,26,2012-06-22,7993.217
1,26,2012-06-29,7966.535
1,26,2012-06-07,9119.576
1,26,2012-07-13,8046.0264
1,26,2012-07-20,8019.3447
1,26,2012-07-27,9119.576
1,26,2012-03-08,10230.317
1,26,2012-10-08,8547.926
1,26,2012-08-17,7510.2803
1,26,2012-08-24,7504.5166
1,26,2012-08-31,9512.01
1,26,2012-07-09,7987.9653
1,26,2012-09-14,8524.524
1,26,2012-09-21,7441.0503
1,26,2012-09-28,7415.251
1,26,2012-05-10,7070.7437
1,26,2012-10-19,6869.6836
1,26,2012-10-26,6929.052
1,27,2011-11-02,3971.3794
1,27,2011-11-03,3563.2654
1,27,2011-12-08,2573.5193
1,27,2011-11-11,3267.4958
1,27,2011-11-18,3113.2156
1,27,2011-11-25,3312.7014
1,27,2011-12-16,1913.9509
1,27,2011-12-23,2475.1345
1,27,2011-12-30,42.049366
1,27,2012-06-01,3503.4624
1,27,2012-01-13,1668.1671
1,27,2012-01-20,1654.4889
1,27,2012-01-27,2414.9692
1,27,2012-03-02,2956.4944
1,27,2012-10-02,3690.3132
1,27,2012-02-17,3849.54
1,27,2012-02-24,4342.6226
1,27,2012-02-03,3662.039
1,27,2012-09-03,3071.9744
1,27,2012-03-16,2597.872
1,27,2012-03-23,2597.3052
1,27,2012-03-30,2582.2734
1,27,2012-06-04,3175.3364
1,27,2012-04-13,3179.752
1,27,2012-04-20,3221.415
1,27,2012-04-27,3179.752
1,27,2012-04-05,4593.7695
1,27,2012-05-18,2821.9038
1,27,2012-05-25,2805.148
1,27,2012-01-06,1526.637
1,27,2012-08-06,3015.7869
1,27,2012-06-15,3169.6978
1,27,2012-06-22,3196.3804
1,27,2012-06-29,3169.6978
1,27,2012-06-07,4322.7397
1,27,2012-07-13,3249.19
1,27,2012-07-20,3222.5073
1,27,2012-07-27,4322.7397
1,27,2012-03-08,4863.7417
1,27,2012-10-08,4112.0054
1,27,2012-08-17,3074.3591
1,27,2012-08-24,3068.5964
1,27,2012-08-31,4720.148
1,27,2012-07-09,3191.128
1,27,2012-09-14,4088.6035
1,27,2012-09-21,3005.1287
1,27,2012-09-28,2979.328
1,27,2012-05-10,2273.9058
1,27,2012-10-19,2433.765
1,27,2012-10-26,2493.1326
1,28,2011-11-02,3971.3794
1,28,2011-11-03,3563.2654
1,28,2011-12-08,2573.5193
1,28,2011-11-11,2992.1208
1,28,2011-11-18,3113.2156
1,28,2011-11-25,3312.7014
1,28,2011-12-16,1447.4637
1,28,2011-12-23,2475.1345
1,28,2011-12-30,42.049366
1,28,2012-06-01,3503.4624
1,28,2012-01-13,1668.1671
1,28,2012-01-20,1654.4889
1,28,2012-01-27,2414.9692
1,28,2012-03-02,2956.4944
1,28,2012-10-02,3690.3132
1,28,2012-02-17,3849.54
1,28,2012-02-24,4342.6226
1,28,2012-02-03,3662.039
1,28,2012-09-03,3071.9744
1,28,2012-03-16,2597.872
1,28,2012-03-23,2597.3052
1,28,2012-03-30,2582.2734
1,28,2012-06-04,3175.3364
1,28,2012-04-13,3179.752
1,28,2012-04-20,3221.415
1,28,2012-04-27,3179.752
1,28,2012-04-05,4593.7695
1,28,2012-05-18,2821.9038
1,28,2012-05-25,2805.148
1,28,2012-01-06,1526.637
1,28,2012-08-06,3015.7869
1,28,2012-06-15,3169.6978
1,28,2012-06-22,3196.3804
1,28,2012-06-29,3169.6978
1,28,2012-06-07,4322.7397
1,28,2012-07-13,3249.19
1,28,2012-07-20,3222.5073
1,28,2012-07-27,4322.7397
1,28,2012-03-08,4863.7417
1,28,2012-10-08,4112.0054
1,28,2012-08-17,3074.3591
1,28,2012-08-24,3068.5964
1,28,2012-08-31,4720.148
1,28,2012-07-09,3191.128
1,28,2012-09-14,4088.6035
1,28,2012-09-21,3005.1287
1,28,2012-09-28,2979.328
1,28,2012-05-10,2273.9058
1,28,2012-10-19,2433.765
1,28,2012-10-26,2493.1326
1,29,2011-11-02,5057.4966
1,29,2011-11-03,4649.3823
1,29,2011-12-08,3659.637
1,29,2011-11-11,9609.816
1,29,2011-11-18,4199.3315
1,29,2011-11-25,5929.183
1,29,2011-12-16,4005.6157
1,29,2011-12-23,3561.2522
1,29,2011-12-30,2658.533
1,29,2012-06-01,4737.1807
1,29,2012-01-13,2901.8862
1,29,2012-01-20,2888.2078
1,29,2012-01-27,3648.6885
1,29,2012-03-02,5720.576
1,29,2012-10-02,4776.43
1,29,2012-02-17,5083.259
1,29,2012-02-24,5576.342
1,29,2012-02-03,5574.8164
1,29,2012-09-03,4158.0913
1,29,2012-03-16,3831.59
1,29,2012-03-23,3831.0227
1,29,2012-03-30,3815.992
1,29,2012-06-04,4409.0537
1,29,2012-04-13,4413.47
1,29,2012-04-20,4455.1333
1,29,2012-04-27,4413.47
1,29,2012-04-05,5827.489
1,29,2012-05-18,4055.622
1,29,2012-05-25,4038.8657
1,29,2012-01-06,2760.3555
1,29,2012-08-06,4101.9033
1,29,2012-06-15,4403.416
1,29,2012-06-22,4430.0977
1,29,2012-06-29,4403.416
1,29,2012-06-07,5556.458
1,29,2012-07-13,4482.907
1,29,2012-07-20,4456.2256
1,29,2012-07-27,5556.458
1,29,2012-03-08,6097.461
1,29,2012-10-08,5198.123
1,29,2012-08-17,4160.4766
1,29,2012-08-24,4154.713
1,29,2012-08-31,5806.2666
1,29,2012-07-09,4424.846
1,29,2012-09-14,5174.721
1,29,2012-09-21,4091.2446
1,29,2012-09-28,4065.4453
1,29,2012-05-10,3507.6248
1,29,2012-10-19,3519.882
1,29,2012-10-26,3579.2502
1,30,2011-11-02,5057.4966
1,30,2011-11-03,4649.3823
1,30,2011-12-08,3659.637
1,30,2011-11-11,5328.682
1,30,2011-11-18,4199.3315
1,30,2011-11-25,4814.0083
1,30,2011-12-16,3084.1023
1,30,2011-12-23,3561.2522
1,30,2011-12-30,1543.3584
1,30,2012-06-01,4737.1807
1,30,2012-01-13,2901.8862
1,30,2012-01-20,2888.2078
1,30,2012-01-27,3648.6885
1,30,2012-03-02,4605.4023
1,30,2012-10-02,4776.43
1,30,2012-02-17,5083.259
1,30,2012-02-24,5576.342
1,30,2012-02-03,5574.8164
1,30,2012-09-03,4158.0913
1,30,2012-03-16,3831.59
1,30,2012-03-23,3831.0227
1,30,2012-03-30,3815.992
1,30,2012-06-04,4409.0537
1,30,2012-04-13,4413.47
1,30,2012-04-20,4455.1333
1,30,2012-04-27,4413.47
1,30,2012-04-05,5827.489
1,30,2012-05-18,4055.622
1,30,2012-05-25,4038.8657
1,30,2012-01-06,2760.3555
1,30,2012-08-06,4101.9033
1,30,2012-06-15,4403.416
1,30,2012-06-22,4430.0977
1,30,2012-06-29,4403.416
1,30,2012-06-07,5556.458
1,30,2012-07-13,4482.907
1,30,2012-07-20,4456.2256
1,30,2012-07-27,5556.458
1,30,2012-03-08,6097.461
1,30,2012-10-08,5198.123
1,30,2012-08-17,4160.4766
1,30,2012-08-24,4154.713
1,30,2012-08-31,5806.2666
1,30,2012-07-09,4424.846
1,30,2012-09-14,5174.721
1,30,2012-09-21,4091.2446
1,30,2012-09-28,4065.4453
1,30,2012-05-10,3507.6248
1,30,2012-10-19,3519.882
1,30,2012-10-26,3579.2502
1,31,2011-11-02,4964.432
1,31,2011-11-03,4556.318
1,31,2011-12-08,3566.573
1,31,2011-11-11,3998.3833
1,31,2011-11-18,4106.267
1,31,2011-11-25,4720.944
1,31,2011-12-16,1833.183
1,31,2011-12-23,3468.1877
1,31,2011-12-30,1450.2944
1,31,2012-06-01,4644.116
1,31,2012-01-13,2808.8223
1,31,2012-01-20,2795.1438
1,31,2012-01-27,3555.6245
1,31,2012-03-02,4512.338
1,31,2012-10-02,4683.3657
1,31,2012-02-17,4990.1943
1,31,2012-02-24,5483.2773
1,31,2012-02-03,4685.6875
1,31,2012-09-03,4065.0269
1,31,2012-03-16,3738.5261
1,31,2012-03-23,3737.9587
1,31,2012-03-30,3722.9277
1,31,2012-06-04,4315.9893
1,31,2012-04-13,4320.406
1,31,2012-04-20,4362.069
1,31,2012-04-27,4320.406
1,31,2012-04-05,5734.4243
1,31,2012-05-18,3962.5583
1,31,2012-05-25,3945.8015
1,31,2012-01-06,2667.2915
1,31,2012-08-06,4008.839
1,31,2012-06-15,4310.3516
1,31,2012-06-22,4337.033
1,31,2012-06-29,4310.3516
1,31,2012-06-07,5463.3936
1,31,2012-07-13,4389.843
1,31,2012-07-20,4363.161
1,31,2012-07-27,5463.3936
1,31,2012-03-08,6004.3965
1,31,2012-10-08,5105.0586
1,31,2012-08-17,4067.412
1,31,2012-08-24,4061.6484
1,31,2012-08-31,5713.202
1,31,2012-07-09,4331.7817
1,31,2012-09-14,5081.6567
1,31,2012-09-21,3998.1804
1,31,2012-09-28,3972.381
1,31,2012-05-10,3414.5608
1,31,2012-10-19,3426.818
1,31,2012-10-26,3486.1863
1,32,2011-11-02,6884.7007
1,32,2011-11-03,6476.5864
1,32,2011-12-08,5486.84
1,32,2011-11-11,16126.831
1,32,2011-11-18,6303.8613
1,32,2011-11-25,11763.876
1,32,2011-12-16,6950.5054
1,32,2011-12-23,5665.7803
1,32,2011-12-30,8485.092
1,32,2012-06-01,7927.1855
1,32,2012-01-13,5519.3916
1,32,2012-01-20,5505.7134
1,32,2012-01-27,6051.7466
1,32,2012-03-02,13446.781
1,32,2012-10-02,7641.6147
1,32,2012-02-17,8246.974
1,32,2012-02-24,7979.4004
1,32,2012-02-03,9585.985
1,32,2012-09-03,6262.6206
1,32,2012-03-16,6234.648
1,32,2012-03-23,6234.081
1,32,2012-03-30,6219.0493
1,32,2012-06-04,6838.4043
1,32,2012-04-13,6842.8203
1,32,2012-04-20,6884.4834
1,32,2012-04-27,6842.8203
1,32,2012-04-05,8855.798
1,32,2012-05-18,6484.972
1,32,2012-05-25,6468.216
1,32,2012-01-06,5377.8613
1,32,2012-08-06,6206.433
1,32,2012-06-15,6832.766
1,32,2012-06-22,6859.448
1,32,2012-06-29,6832.766
1,32,2012-06-07,7985.8086
1,32,2012-07-13,6912.258
1,32,2012-07-20,6885.5757
1,32,2012-07-27,7985.8086
1,32,2012-03-08,9812.792
1,32,2012-10-08,7302.653
1,32,2012-08-17,6265.006
1,32,2012-08-24,6259.2427
1,32,2012-08-31,8671.452
1,32,2012-07-09,6854.1963
1,32,2012-09-14,7279.251
1,32,2012-09-21,6195.7744
1,32,2012-09-28,6169.9746
1,32,2012-05-10,6151.681
1,32,2012-10-19,5839.1177
1,32,2012-10-26,5898.486
1,33,2011-11-02,6884.7007
1,33,2011-11-03,6476.5864
1,33,2011-12-08,5486.84
1,33,2011-11-11,10444.757
1,33,2011-11-18,6303.8613
1,33,2011-11-25,11763.876
1,33,2011-12-16,9407.358
1,33,2011-12-23,5665.7803
1,33,2011-12-30,8973.517
1,33,2012-06-01,7927.1855
1,33,2012-01-13,5519.3916
1,33,2012-01-20,5505.7134
1,33,2012-01-27,6051.7466
1,33,2012-03-02,12334.181
1,33,2012-10-02,7641.6147
1,33,2012-02-17,8246.974
1,33,2012-02-24,7979.4004
1,33,2012-02-03,9639.653
1,33,2012-09-03,6262.6206
1,33,2012-03-16,6234.648
1,33,2012-03-23,6234.081
1,33,2012-03-30,6219.0493
1,33,2012-06-04,6838.4043
1,33,2012-04-13,6842.8203
1,33,2012-04-20,6884.4834
1,33,2012-04-27,6842.8203
1,33,2012-04-05,8855.798
1,33,2012-05-18,6484.972
1,33,2012-05-25,6468.216
1,33,2012-01-06,5377.8613
1,33,2012-08-06,6206.433
1,33,2012-06-15,6832.766
1,33,2012-06-22,6859.448
1,33,2012-06-29,6832.766
1,33,2012-06-07,7985.8086
1,33,2012-07-13,6912.258
1,33,2012-07-20,6885.5757
1,33,2012-07-27,7985.8086
1,33,2012-03-08,9812.792
1,33,2012-10-08,7302.653
1,33,2012-08-17,6265.006
1,33,2012-08-24,6259.2427
1,33,2012-08-31,8671.452
1,33,2012-07-09,6854.1963
1,33,2012-09-14,7279.251
1,33,2012-09-21,6195.7744
1,33,2012-09-28,6169.9746
1,33,2012-05-10,6151.681
1,33,2012-10-19,5839.1177
1,33,2012-10-26,5898.486
1,34,2011-11-02,10084.75
1,34,2011-11-03,9676.636
1,34,2011-12-08,8686.889
1,34,2011-11-11,18970.117
1,34,2011-11-18,9503.915
1,34,2011-11-25,14921.755
1,34,2011-12-16,12007.955
1,34,2011-12-23,8492.431
1,34,2011-12-30,11757.995
1,34,2012-06-01,11127.235
1,34,2012-01-13,8719.44
1,34,2012-01-20,8705.763
1,34,2012-01-27,9251.793
1,34,2012-03-02,15726.688
1,34,2012-10-02,10841.664
1,34,2012-02-17,11447.02
1,34,2012-02-24,11179.445
1,34,2012-02-03,16363.738
1,34,2012-09-03,9462.674
1,34,2012-03-16,9434.697
1,34,2012-03-23,9434.13
1,34,2012-03-30,9419.098
1,34,2012-06-04,10038.453
1,34,2012-04-13,10042.87
1,34,2012-04-20,10084.534
1,34,2012-04-27,10042.87
1,34,2012-04-05,12656.449
1,34,2012-05-18,9685.021
1,34,2012-05-25,9668.266
1,34,2012-01-06,8577.912
1,34,2012-08-06,9406.485
1,34,2012-06-15,10032.814
1,34,2012-06-22,10059.496
1,34,2012-06-29,10032.814
1,34,2012-06-07,11185.853
1,34,2012-07-13,10112.305
1,34,2012-07-20,10085.623
1,34,2012-07-27,11185.853
1,34,2012-03-08,13012.838
1,34,2012-10-08,10502.7
1,34,2012-08-17,9465.058
1,34,2012-08-24,9459.294
1,34,2012-08-31,11871.499
1,34,2012-07-09,10054.244
1,34,2012-09-14,10479.299
1,34,2012-09-21,9395.826
1,34,2012-09-28,9370.026
1,34,2012-05-10,9351.729
1,34,2012-10-19,9039.168
1,34,2012-10-26,9098.537
1,35,2011-11-02,3768.499
1,35,2011-11-03,3770.9143
1,35,2011-12-08,2781.168
1,35,2011-11-11,5370.386
1,35,2011-11-18,3598.189
1,35,2011-11-25,4979.8135
1,35,2011-12-16,3177.8574
1,35,2011-12-23,3039.4917
1,35,2011-12-30,2622.9497
1,35,2012-06-01,4894.8125
1,35,2012-01-13,2718.8044
1,35,2012-01-20,2705.1257
1,35,2012-01-27,3251.1602
1,35,2012-03-02,5255.744
1,35,2012-10-02,4704.1553
1,35,2012-02-17,5214.5986
1,35,2012-02-24,4852.8047
1,35,2012-02-03,5544.7285
1,35,2012-09-03,3556.9487
1,35,2012-03-16,3434.062
1,35,2012-03-23,3433.495
1,35,2012-03-30,3418.4634
1,35,2012-06-04,4037.8171
1,35,2012-04-13,4042.2336
1,35,2012-04-20,4083.8965
1,35,2012-04-27,4042.2336
1,35,2012-04-05,5658.6255
1,35,2012-05-18,3684.3862
1,35,2012-05-25,3667.6294
1,35,2012-01-06,2577.274
1,35,2012-08-06,3500.7607
1,35,2012-06-15,4032.1794
1,35,2012-06-22,4058.861
1,35,2012-06-29,4032.1794
1,35,2012-06-07,4859.213
1,35,2012-07-13,4111.6704
1,35,2012-07-20,4084.9888
1,35,2012-07-27,4859.213
1,35,2012-03-08,6454.412
1,35,2012-10-08,4270.971
1,35,2012-08-17,3559.334
1,35,2012-08-24,3553.5703
1,35,2012-08-31,5407.983
1,35,2012-07-09,4053.6096
1,35,2012-09-14,4247.5693
1,35,2012-09-21,3490.102
1,35,2012-09-28,3464.3027
1,35,2012-05-10,3351.0947
1,35,2012-10-19,3133.4458
1,35,2012-10-26,3192.814
1,36,2011-11-02,3768.499
1,36,2011-11-03,3770.9143
1,36,2011-12-08,2781.168
1,36,2011-11-11,4213.276
1,36,2011-11-18,3598.189
1,36,2011-11-25,4714.795
1,36,2011-12-16,2261.7192
1,36,2011-12-23,3039.4917
1,36,2011-12-30,3752.2683
1,36,2012-06-01,4894.8125
1,36,2012-01-13,2718.8044
1,36,2012-01-20,2705.1257
1,36,2012-01-27,3251.1602
1,36,2012-03-02,4990.7256
1,36,2012-10-02,4704.1553
1,36,2012-02-17,5214.5986
1,36,2012-02-24,4852.8047
